1007.1,1004.3,1000.9,1004.1,16.5,6.5,7.7,15.5,11.6,11.6,65,38,53,52,0.8,2.4,2.4,1.9,3,3,0,2,18,24
997.2,993.9,996.7,995.9,23.4,7.4,10.8,22.6,16.4,16.6,61,26,48,45,0.8,0.8,2.4,1.4,0,1,9,3.3,24,13
1000.4,1000,999.8,1000.1,19.5,11.4,11.8,18.3,13,14,53,36,55,48,0.8,0.8,2.4,1.4,10,4,0,4.7,13,18
999.6,997.2,997.8,998.2,21,9.2,13.6,20,14.8,15.8,50,41,54,48,2.4,4.4,2.4,3,5,5,10,6.7,18,17
997.2,997.9,998.2,997.8,15.2,10.6,12.4,11.6,10.6,11.3,90,86,85,87,0.8,0.8,0.8,0.8,9,10,7,8.7,17,13
999.9,999,998.5,999.1,13.5,5.3,6.2,12.4,8.4,8.8,68,42,58,56,0.8,2.4,0.8,1.4,6,10,0,5.3,13,19
997.3,995.3,995.1,995.9,17.4,5.4,9.6,16.4,9.9,11.5,52,28,70,50,0.8,0.8,2.4,1.4,0,6,10,5.3,19,12
993.7,997.8,999.3,996.9,9.9,2,2,4.8,3.4,3.4,97,86,80,88,4.4,2.4,2.4,3,10,10,5,8.3,12,12
997.9,1001.3,1004.6,1001.3,6.5,1.9,2,4.1,3.8,3.4,92,90,94,92,0.8,2.4,2.4,1.9,10,10,10,10,12,24
1009.6,1010.3,1010.3,1010.1,7.5,1.8,3.2,7.1,4.3,4.7,74,61,72,69,2.4,2.4,0.8,1.9,10,10,6,8.7,24,29
1007.4,1003.4,1000.8,1003.9,13.9,2,4.9,11.8,10.6,9.5,60,46,55,54,2.4,2.4,0.8,1.9,6,10,10,8.7,29,18
1002.9,1004,1006.4,1004.4,11,4.9,6.1,10,7.3,7.7,90,66,72,76,2.4,4.4,2.4,3,10,8,0,6,18,16
1007.9,1005.8,1003.1,1005.6,17,3.2,7,16,12,11.8,65,33,48,49,0.8,0.8,2.4,1.4,4,3,0,2.3,16,15
1001.6,998.8,998.2,999.5,24.2,9.3,13.6,23.4,15.8,17.2,51,34,49,45,2.4,2.4,2.4,2.4,4,5,0,3,15,15
999.4,996.4,996.8,997.5,25,11,15.4,23.9,17.4,18.5,46,23,52,40,2.4,2.4,2.4,2.4,3,4,1,2.7,15,26
996.4,995.9,995.2,995.8,28.1,15.4,18.9,27.6,20.7,22,43,30,51,41,2.4,0.8,0.8,1.4,5,1,6,4,26,27
993.9,992,993.6,993.2,24.7,19.5,19.8,24.2,20.5,21.3,41,35,45,40,4.4,4.4,0.8,3.2,10,9,10,9.7,27,13
1000.1,1001.3,1003.1,1001.5,20.6,7.2,9.2,9.3,7.2,8.2,85,81,91,86,2.4,2.4,2.4,2.4,10,10,10,10,13,16
999.5,999.9,1000.4,999.9,24.9,14.6,17.5,24.1,20.3,20.6,66,44,56,55,2.4,0.8,2.4,1.9,8,9,0,5.7,23,25
1000.3,999,1000.5,999.9,25.3,14.6,18,24,18.3,19.7,64,49,68,60,2.4,2.4,0.8,1.9,7,9,9,8.3,25,22
1001.3,1000.1,999,1000.1,22.3,14.3,14.4,21,17.5,17.6,89,52,86,76,0.8,0.8,2.4,1.4,9,4,3,5.3,22,27
998,998.6,998.8,998.5,21.6,11.6,16.4,14.6,11.6,13.6,86,81,91,86,0.8,0.8,0.8,0.8,4,10,7,7,27,18
999,999.1,995.2,997.8,17.6,11.5,13,17.1,14.9,15,95,73,85,84,2.4,0.8,2.4,1.9,10,8,9,9,18,21
991,990.8,992,991.3,16.3,13,13.2,15.8,13.9,14.2,94,84,93,90,0.8,0.8,0.8,0.8,10,9,9,9.3,21,16
991.6,992.2,992.7,992.2,19.6,13,14.4,18,14.2,15.2,89,58,88,78,2.4,2.4,0.8,1.9,7,7,3,5.7,16,20
992.7,992.8,996.6,994,18.8,10.7,13.1,16.8,12.2,13.6,72,53,72,66,2.4,2.4,2.4,2.4,6,9,9,8,20,13
999.6,999.2,998.2,999,16.2,5.9,7.3,15.2,11.8,11.5,59,38,55,51,2.4,2.4,0.8,1.9,1,2,0,1,13,10
997.1,995.6,992.4,995,24.9,9.5,15.8,23.8,19.9,19.9,58,34,45,46,2.4,2.4,4.4,3,0,9,9,6,10,17
993.8,991.6,991.7,992.4,27.3,14.3,14.8,26.8,21.4,21.1,87,40,68,65,4.4,2.4,0.8,2.5,9,5,9,7.7,17,13
995.2,995.7,999.1,996.7,24.2,14.8,14.8,23,18,18.5,94,53,76,74,0.8,2.4,0.8,1.4,10,4,0,4.7,13,12
1001.8,1003.1,1005.2,1003.4,24,14.6,17.6,19.2,16.4,17.4,75,78,92,82,2.4,0.8,0.8,1.4,1,9,0,3.3,12,15
1007.6,1008.3,1009,1008.3,25,12.5,16.2,23.6,18.2,19.1,88,51,69,69,0.8,2.4,0.8,1.4,3,6,0,3,15,17
1010,1008,1007.5,1008.5,25.5,13.8,14.7,24.6,20.4,20,93,39,56,63,2.4,2.4,0.8,1.9,10,6,5,7,17,21
1007,1005.2,1005.6,1005.9,24,15.1,16.4,23.2,17.2,18.5,75,48,64,62,0.8,0.8,2.4,1.4,1,5,3,3,21,13
1005.7,1003.2,1001.6,1003.5,24.9,13.3,17.6,24.2,18,19.5,63,36,56,52,2.4,4.4,0.8,2.5,1,2,0,1,13,11
