Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20
3,"15,8","15,8","15,3","15,6",WNW,"2,4",WNW,"2,4",NW,"0,8","1,9","0,0",9,10,10,"9,7",.,.,.
4,"15,7","14,5","14,7","15,0",N,"0,8",WNW,"2,4",SW,"0,8","1,4","9,5",9,5,0,"4,7","0,5",.,.
5,"14,1","15,5","16,6","15,4",SSE,"0,8",E,"0,8",E,"2,4","1,4","11,4",0,1,4,"1,7",.,.,.
6,"17,8","14,4","13,4","15,2",N,"0,8",NW,"2,4",NW,"0,8","1,4","10,8",2,6,10,"6,0",.,.,.
7,"14,5","16,0","19,9","16,8",SE,"2,4",ESE,"2,4",ESE,"0,8","1,9","5,7",4,6,5,"5,0","0,0",.,.
8,"17,4","21,7","13,8","17,6",WSW,"0,8",NNW,"0,8",SE,"4,4","2,0","9,1",6,2,4,"4,0","2,8",.,.
9,"15,7","16,9","16,5","16,4",SE,"4,4",SE,"6,7",ESE,"2,4","4,5","5,0",5,6,6,"5,7",.,.,.
10,"16,5","16,1","15,9","16,2",W,"0,8",NE,"2,4",NNE,"2,4","1,9","9,7",5,4,8,"5,7","3,4",.,.
11,"16,2","14,9","13,8","15,0",C,"0,0",E,"2,4",SSE,"0,8","1,1","10,2",3,3,4,"3,3",.,.,.
12,"14,6","16,8","17,6","16,3",W,"0,8",NNW,"2,4",NW,"0,8","1,4","7,6",6,5,1,"4,0",.,.,.
13,"15,2","14,6","14,8","14,9",WSW,"2,4",W,"2,4",SSW,"0,8","1,9","10,7",0,1,0,"0,3","0,0",.,.
14,"14,8","16,4","13,6","14,9",WSW,"0,8",NNW,"2,4",NNE,"2,4","1,9","10,4",0,5,0,"1,7",.,.,.
15,"14,7","13,7","13,8","14,1",C,"0,0",NNW,"0,8",SE,"0,8","0,6","10,9",0,2,0,"0,7",.,.,.
16,"13,6","12,6","14,9","13,7",C,"0,0",W,"0,8",SE,"0,8","0,6","11,0",0,0,0,"0,0",.,.,.
17,"14,6","14,2","14,7","14,5",NNE,"0,8",N,"2,4",ENE,"2,4","1,9","11,2",0,1,3,"1,3",.,.,.
18,"14,2","12,0","10,2","12,1",NNE,"2,4",W,"2,4",W,"0,8","1,9","0,0",10,9,9,"9,3","0,8",.,.
19,"11,1","8,7","9,0","9,6",W,"0,8",WNW,"0,8",WNW,"0,8","0,8","0,0",7,9,0,"5,3","1,6",.,.
20,"8,1","5,8","7,3","7,1",W,"2,4",NW,"2,4",NNE,"2,4","2,4","9,5",0,4,0,"1,3",.,.,.
21,"7,9","6,9","8,1","7,6",C,"0,0",NNE,"2,4",SSE,"0,8","1,1","10,9",1,1,0,"0,7",.,.,.
22,"7,2","8,6","9,9","8,6",SE,"2,4",E,"0,8",SE,"2,4","1,9","9,1",0,0,5,"1,7",.,.,.
23,"11,4","12,9","14,1","12,8",W,"0,8",NE,"0,8",NE,"2,4","1,4","0,9",9,10,10,"9,7","0,0",.,.
24,"15,9","16,6","15,6","16,0",SSW,"0,8",W,"2,4",WSW,"2,4","1,9","0,0",9,10,10,"9,7","1,0",.,.
25,"14,7","15,6","16,6","15,6",C,"0,0",SE,"2,4",SSE,"0,8","1,1","1,9",10,10,9,"9,7","3,1",.,.
26,"16,8","17,4","15,3","16,5",NNE,"0,8",NW,"2,4",WSW,"0,8","1,4","1,5",10,8,3,"7,0","5,1",.,.
27,"13,6","13,8","13,8","13,7",WSW,"2,4",W,"0,8",ESE,"0,8","1,4","9,9",0,4,0,"1,3","7,8",.,.
28,"12,2","15,5","17,0","14,9",C,"0,0",SW,"2,4",NNE,"0,8","1,1","7,3",3,7,1,"3,7",.,.,.
29,"13,8","16,5","17,7","16,0",SE,"0,8",N,"0,8",SSE,"2,4","1,4","8,8",5,3,0,"2,7",.,.,.
30,"14,2","14,6","15,4","14,7",SSE,"2,4",W,"2,4",WNW,"0,8","1,9","9,1",0,5,3,"2,7",.,.,.
dek1,"15,2","15,5","14,8","15,2","1,8","2,5","2,0","2,0","84,2","4,2","4,3","5,0","4,5","6,7",,,,,
dek2,"13,7","13,0","13,0","13,2","1,0","1,9","1,3","1,4","81,5","2,6","3,9","1,7","2,7","2,4",,,,,
dek3,"12,8","13,8","14,4","13,6","1,0","1,8","1,5","1,3","59,4","4,7","5,8","4,1","4,9","17,0",,,,,
mes,"13,9","14,1","14,0","14,0","1,3","2,1","1,6","1,6","225,1","3,8","4,7","3,6","4,0","26,1",,,,,
Д,Напон,водене,паре,Правац,и,брзина,ветра,Инсо-,Облачност,Пада-,Снег,Појаве,,,,,,,
а,(mb),(m/s),лација,у,десетинама,вине,(сm),,,,,,,,,,,,
н,07,14,21,ср.,07,14,21,ср.,(h),07,14,21,ср.,(mm),У,Н,,,
Д,Ваздушни,притисак,у,mb,Температура,ваздуха,у,°,C,Релативна,влажност,,,,,,,,
а,Екстреми,мин,Терминске,Термини,,,,,,,,,,,,,,,
н,07,14,21,ср.,мах,мин,амп,5сm,07,14,21,ср.,07,14,21,ср.,,,
БЕОГРАД,ширина,"44°48',",дужина,"20°28',",висина,132m,ОКТОБАР,2019,,,,,,,,,,,
1,"1001,0","997,9","994,9","997,9","26,9","15,5","11,4","10,1","16,8","26,8","20,2","21,0",65,29,44,46,,,
2,"991,6","989,9","988,5","990,0","29,5","15,7","13,8","10,8","17,6","29,3","23,9","23,7",63,33,45,47,,,
3,"992,3","997,3","998,3","996,0","24,0","10,9","13,1","14,3","14,7","12,7","12,4","13,1",89,73,78,80,,,
4,"999,3","996,8","996,6","997,6","16,8","10,3","6,5","9,8","10,5","16,2","13,1","13,2",81,52,66,66,,,
5,"995,0","993,9","995,1","994,7","17,2","7,3","9,9","3,8","10,0","17,1","13,1","13,3",75,47,73,65,,,
6,"998,9","1001,1","1000,3","1000,1","13,9","9,3","4,6","7,5","10,0","12,4","11,1","11,2",82,68,77,76,,,
7,"999,1","1000,1","1003,4","1000,9","16,5","7,3","9,2","3,4","9,2","15,7","11,8","12,1",87,42,55,61,,,
8,"1007,2","1005,4","1004,3","1005,6","17,7","6,1","11,6","1,5","7,8","16,7","11,8","12,0",58,29,64,50,,,
9,"1002,6","1000,1","998,5","1000,4","26,9","9,4","17,5","5,0","10,6","26,2","16,1","17,3",68,23,53,48,,,
10,"1001,9","1000,9","1006,2","1003,0","19,8","12,9","6,9","7,9","15,1","18,8","12,9","14,9",70,54,83,69,,,
11,"1011,0","1010,0","1008,7","1009,9","20,8","9,0","11,8","4,7","10,4","19,6","13,4","14,2",92,44,70,69,,,
12,"1007,8","1006,7","1006,9","1007,1","25,4","9,4","16,0","5,0","10,8","24,0","15,3","16,4",79,45,80,68,,,
13,"1007,2","1005,7","1006,3","1006,4","26,1","10,7","15,4","6,0","11,7","25,1","16,4","17,4",86,45,82,71,,,
14,"1005,9","1003,2","1002,6","1003,9","27,7","12,0","15,7","7,4","13,3","26,2","19,1","19,4",86,50,63,66,,,
15,"1001,5","1000,0","999,0","1000,2","26,4","12,3","14,1","6,5","13,4","25,0","18,8","19,0",86,44,62,64,,,
16,"1000,1","1000,2","1001,5","1000,6","27,8","14,0","13,8","8,0","14,8","27,1","17,4","19,2",80,30,52,54,,,
17,"1003,8","1002,3","1002,6","1002,9","24,4","12,4","12,0","9,4","12,9","23,5","16,8","17,5",90,53,83,75,,,
18,"1002,4","1001,0","1001,8","1001,7","25,1","12,8","12,3","9,6","13,8","24,0","16,8","17,9",85,50,78,71,,,
19,"1002,1","1001,1","1002,1","1001,8","25,2","13,0","12,2","9,0","15,4","24,4","17,3","18,6",78,47,83,69,,,
20,"1003,9","1003,5","1004,2","1003,9","26,7","12,5","14,2","8,5","13,0","26,2","16,7","18,2",95,42,72,70,,,
21,"1006,3","1006,1","1006,7","1006,4","27,7","12,1","15,6","7,4","12,7","27,1","18,0","19,0",82,38,73,64,,,
22,"1007,7","1006,7","1006,8","1007,1","27,1","12,7","14,4","7,9","13,3","26,6","17,9","18,9",85,39,60,61,,,
23,"1006,0","1003,6","1003,1","1004,2","29,5","14,5","15,0","8,5","16,4","28,8","19,4","21,0",65,29,56,50,,,
24,"1001,9","1000,2","1000,1","1000,7","28,7","15,7","13,0","10,3","15,9","28,1","18,8","20,4",55,25,51,44,,,
25,"1002,4","1003,9","1006,7","1004,3","23,3","12,0","11,3","6,1","12,3","23,2","15,3","16,5",76,46,73,65,,,
26,"1008,8","1007,1","1007,0","1007,6","23,1","11,6","11,5","6,9","11,9","22,4","15,1","16,1",91,50,72,71,,,
27,"1005,2","1003,1","1002,3","1003,5","23,1","9,4","13,7","4,5","10,0","22,9","13,7","15,1",90,47,75,71,,,
28,"1001,0","1000,3","1001,2","1000,8","22,4","9,2","13,2","4,6","9,9","21,4","15,0","15,3",88,51,78,72,,,
29,"1001,6","1001,1","1005,4","1002,7","17,2","8,4","8,8","10,0","11,6","17,1","8,4","11,4",81,60,95,79,,,
30,"1008,3","1007,7","1010,2","1008,7","10,7","7,4","3,3","7,0","7,8","10,5","7,5","8,3",92,73,82,82,,,
31,"1009,7","1008,4","1009,4","1009,2","9,9","4,5","5,4","2,9","4,8","9,6","7,4","7,3",93,68,79,80,,,
dek1,"998,9","998,3","998,6","998,6","20,9","10,5","10,5","7,4","12,2","19,2","14,6","15,2",74,45,64,61,,,
dek2,"1004,6","1003,4","1003,6","1003,8","25,6","11,8","13,8","7,4","13,0","24,5","16,8","17,8",86,45,73,68,,,
dek3,"1005,4","1004,4","1005,4","1005,0","22,1","10,7","11,4","6,9","11,5","21,6","14,2","15,4",82,48,72,67,,,
mes,"1003,0","1002,1","1002,6","1002,6","22,8","11,0","11,8","7,2","12,2","21,8","15,2","16,1",80,46,70,65,,,
1,"12,5","10,1","10,5","11,0",SSW,"0,8",ESE,"2,4",SE,"2,4","1,9","10,7",0,0,0,"0,0",.,.,.
2,"12,6","13,5","13,3","13,1",SSE,"2,4",W,"2,4",S,"2,4","2,4","10,2",4,1,6,"3,7",.,.,.
3,"14,9","10,8","11,3","12,3",NW,"2,4",NW,"2,4",W,"0,8","1,9","0,0",10,10,10,"10,0","0,2",.,.
4,"10,3","9,7","9,9","10,0",W,"0,8",WNW,"2,4",C,"0,0","1,1","5,3",9,3,6,"6,0","7,1",.,.
5,"9,3","9,2","11,0","9,8",SE,"0,8",WSW,"0,8",SSE,"0,8","0,8","1,7",8,9,5,"7,3",.,.,.
6,"10,1","9,8","10,2","10,0",W,"2,4",W,"2,4",S,"0,8","1,9","1,3",7,6,10,"7,7","1,7",.,.
7,"10,1","7,5","7,6","8,4",C,"0,0",NE,"4,4",NNE,"2,4","2,2","7,6",8,4,7,"6,3",.,.,.
8,"6,1","5,5","8,9","6,8",NE,"0,8",NE,"2,4",SE,"2,4","1,9","10,0",4,3,0,"2,3",.,.,.
9,"8,7","7,8","9,7","8,7",SE,"2,4",W,"2,4",S,"0,8","1,9","9,8",0,3,0,"1,0",.,.,.
10,"12,0","11,8","12,3","12,0",NE,"2,4",NE,"2,4",N,"0,8","1,9","2,7",7,9,10,"8,7","0,0",.,.
11,"11,6","10,0","10,8","10,8",SSE,"0,8",NNE,"2,4",SE,"0,8","1,4","9,7",1,1,0,"0,7","1,1",.,.
12,"10,3","13,5","13,9","12,6",S,"0,8",NNW,"0,8",SE,"0,8","0,8","10,1",0,0,0,"0,0",.,.,.
13,"11,9","14,5","15,3","13,9",C,"0,0",WNW,"0,8",SE,"0,8","0,6","9,2",0,3,0,"1,0",.,.,.
14,"13,2","16,9","14,0","14,7",C,"0,0",NW,"0,8",SE,"2,4","1,1","9,3",0,4,4,"2,7",.,.,.
15,"13,3","14,0","13,5","13,6",W,"0,8",NNE,"0,8",ESE,"2,4","1,4","9,4",0,0,0,"0,0",.,.,.
16,"13,5","10,7","10,3","11,5",N,"0,8",NW,"0,8",ESE,"0,8","0,8","9,6",0,1,0,"0,3",.,.,.
17,"13,4","15,4","15,9","14,9",SSW,"0,8",E,"0,8",SSE,"0,8","0,8","8,5",8,0,0,"2,7",.,.,.
18,"13,5","15,1","15,0","14,5",S,"0,8",SW,"0,8",SE,"0,8","0,8","9,2",4,0,0,"1,3",.,.,.
19,"13,7","14,4","16,4","14,8",WNW,"0,8",NNE,"0,8",E,"0,8","0,8","9,1",0,0,0,"0,0",.,.,.
20,"14,2","14,2","13,7","14,0",SSE,"0,8",ENE,"0,8",SE,"0,8","0,8","9,4",0,0,0,"0,0",.,.,.
21,"12,0","13,5","15,1","13,5",SSE,"0,8",NNW,"0,8",SE,"0,8","0,8","9,9",3,1,0,"1,3",.,.,.
22,"13,0","13,7","12,4","13,0",W,"0,8",NNE,"0,8",ESE,"0,8","0,8","9,2",0,0,0,"0,0",.,.,.
23,"12,1","11,4","12,7","12,1",SE,"2,4",ESE,"2,4",SE,"2,4","2,4","9,1",0,0,0,"0,0",.,.,.
24,"9,9","9,5","11,1","10,2",SE,"2,4",SE,"2,4",SSE,"2,4","2,4","9,7",0,0,0,"0,0",.,.,.
25,"10,9","13,2","12,8","12,3",C,"0,0",WSW,"0,8",SE,"0,8","0,6","9,4",0,0,0,"0,0",.,.,.
26,"12,7","13,7","12,4","12,9",S,"0,8",NNE,"2,4",ESE,"0,8","1,4","8,6",0,0,0,"0,0",.,.,.
27,"11,1","13,2","11,8","12,0",C,"0,0",NE,"0,8",SE,"0,8","0,6","8,8",0,0,0,"0,0",.,.,.
28,"10,7","13,1","13,3","12,4",C,"0,0",NW,"0,8",NNW,"0,8","0,6","8,5",0,0,0,"0,0",.,.,.
29,"11,1","11,8","10,5","11,1",N,"0,8",N,"2,4",NNE,"2,4","1,9","4,5",5,9,10,"8,0",.,.,.
30,"9,8","9,3","8,5","9,2",W,"2,4",NNW,"0,8",NNE,"4,4","2,5","0,0",10,10,10,"10,0","3,2",.,.
31,"8,0","8,1","8,2","8,1",NNW,"0,8",NE,"2,4",E,"2,4","1,9","2,5",7,9,10,"8,7",.,.,.
dek1,"10,7","9,6","10,5","10,2","1,5","2,4","1,4","1,7","59,3","5,7","4,8","5,4","5,3","9,0",,,,,
dek2,"12,9","13,9","13,9","13,5","0,7","1,0","1,1","0,9","93,5","1,3","0,9","0,4","0,9","1,1",,,,,
dek3,"11,0","11,9","11,7","11,5","1,0","1,5","1,7","1,4","80,2","2,3","2,6","2,7","2,5","3,2",,,,,
mes,"11,5","11,8","12,0","11,7","1,1","1,6","1,4","1,3","233,0","3,1","2,8","2,8","2,9","13,3",,,,,
Д,Напон,водене,паре,Правац,и,брзина,ветра,Инсо-,Облачност,Пада-,Снег,Појаве,,,,,,,
а,(mb),(m/s),лација,у,десетинама,вине,(сm),,,,,,,,,,,,
н,07,14,21,ср.,07,14,21,ср.,(h),07,14,21,ср.,(mm),У,Н,,,
Д,Ваздушни,притисак,у,mb,Температура,ваздуха,у,°,C,Релативна,влажност,,,,,,,,
а,Екстреми,мин,Терминске,Термини,,,,,,,,,,,,,,,
н,07,14,21,ср.,мах,мин,амп,5сm,07,14,21,ср.,07,14,21,ср.,,,
БЕОГРАД,ширина,"44°48',",дужина,"20°28',",висина,132m,НОВЕМБАР,2019,,,,,,,,,,,
1,"1008,4","1006,1","1003,4","1006,0","12,0","4,9","7,1","3,1","4,9","11,4","6,2","7,2",86,57,78,74,,,
2,"997,4","994,3","993,1","994,9","14,5","5,4","9,1","4,3","7,6","13,7","12,0","11,3",77,69,77,74,,,
3,"989,9","987,0","985,7","987,5","19,8","12,0","7,8","10,5","14,7","18,0","17,7","17,0",75,63,64,67,,,
4,"982,5","984,4","989,7","985,5","20,3","13,7","6,6","15,5","18,0","17,4","13,7","15,7",70,81,86,79,,,
5,"991,1","987,6","985,9","988,2","24,9","12,0","12,9","8,0","14,0","24,4","19,4","19,3",62,37,54,51,,,
6,"990,4","991,5","991,3","991,1","19,5","12,6","6,9","12,4","13,7","13,8","13,6","13,7",82,85,87,85,,,
7,"991,4","993,3","994,6","993,1","18,8","12,0","6,8","8,0","12,2","18,4","13,2","14,3",91,60,85,79,,,
8,"992,6","991,1","993,5","992,4","20,5","12,5","8,0","9,2","13,2","17,6","16,0","15,7",85,81,72,79,,,
9,"994,9","993,9","995,0","994,6","20,0","13,6","6,4","10,1","13,9","20,0","14,7","15,8",65,51,79,65,,,
10,"990,4","993,0","1000,2","994,5","19,6","10,4","9,2","11,0","12,6","16,3","10,4","12,4",91,73,89,84,,,
11,"1003,4","1001,6","998,7","1001,2","13,6","9,4","4,2","9,4","10,1","13,2","10,2","10,9",90,68,95,84,,,
12,"995,7","990,4","991,5","992,5","17,7","10,2","7,5","8,0","10,8","15,8","17,1","15,2",77,64,72,71,,,
13,"987,0","985,1","990,4","987,5","21,2","12,4","8,8","11,6","13,0","20,8","17,4","17,2",86,45,60,64,,,
14,"994,5","995,3","996,6","995,5","17,4","10,0","7,4","9,9","10,4","11,2","10,4","10,6",93,89,93,92,,,
15,"997,6","997,1","997,6","997,4","19,0","10,3","8,7","10,1","11,2","17,9","14,6","14,6",92,56,72,73,,,
16,"1000,4","1000,8","1001,3","1000,8","18,2","13,8","4,4","12,0","14,8","18,1","13,8","15,1",67,56,74,66,,,
17,"1000,7","998,8","997,2","998,9","17,9","11,7","6,2","10,0","11,9","16,2","13,8","13,9",79,58,72,70,,,
18,"996,0","1000,9","1004,6","1000,5","20,3","12,4","7,9","11,9","14,0","17,9","12,4","14,2",73,50,78,67,,,
19,"1006,0","1003,8","1002,9","1004,2","18,3","10,0","8,3","6,5","10,0","18,2","12,9","13,5",83,54,72,70,,,
20,"997,8","996,3","997,8","997,3","16,3","12,1","4,2","10,9","13,4","15,7","13,3","13,9",76,68,74,73,,,
21,"999,6","998,8","999,5","999,3","18,3","10,8","7,5","8,6","10,9","16,4","10,8","12,2",83,62,80,75,,,
22,"1001,0","1001,4","1002,6","1001,7","11,1","5,2","5,9","7,0","8,1","9,6","5,2","7,0",72,60,73,68,,,
23,"1002,0","1000,1","1001,0","1001,0","11,3","3,3","8,0","2,2","3,4","11,2","4,9","6,1",76,51,74,67,,,
24,"1000,9","998,4","997,9","999,1","13,1","4,3","8,8","3,2","4,9","12,1","6,0","7,3",78,57,77,71,,,
25,"996,8","995,4","996,6","996,3","14,3","5,4","8,9","4,0","5,9","13,6","9,8","9,8",81,60,84,75,,,
26,"997,1","996,4","996,8","996,8","14,0","6,7","7,3","6,8","7,8","13,6","7,7","9,2",85,61,85,77,,,
27,"995,2","992,6","992,0","993,3","15,3","2,8","12,5","0,0","4,6","15,0","10,8","10,3",93,60,77,77,,,
28,"990,7","989,9","990,0","990,2","15,0","10,6","4,4","9,5","11,0","13,2","10,7","11,4",87,91,94,91,,,
29,"991,2","992,7","994,2","992,7","15,6","9,5","6,1","6,0","10,2","14,6","10,2","11,3",86,73,87,82,,,
30,"1000,0","1004,8","1009,0","1004,6","11,8","2,7","9,1","5,2","6,1","8,3","2,7","5,0",84,49,73,69,,,
dek1,"992,9","992,2","993,2","992,8","19,0","10,9","8,1","9,2","12,5","17,1","13,7","14,2",78,66,77,74,,,
dek2,"997,9","997,0","997,9","997,6","18,0","11,2","6,8","10,0","12,0","16,5","13,6","13,9",82,61,76,73,,,
dek3,"997,5","997,1","998,0","997,5","14,0","6,1","7,9","5,3","7,3","12,8","7,9","9,0",83,62,80,75,,,
mes,"996,1","995,4","996,4","996,0","17,0","9,4","7,6","8,2","10,6","15,5","11,7","12,4",81,63,78,74,,,
1,"7,4","7,6","7,4","7,5",ESE,"2,4",ESE,"4,4",SE,"4,4","3,7","7,9",4,5,0,"3,0","0,0",.,.
2,"8,0","10,9","10,8","9,9",SE,"6,7",SE,"6,7",SE,"6,7","6,7","1,4",9,10,10,"9,7",.,.,.
3,"12,6","13,0","12,9","12,8",SE,"2,4",SSE,"6,7",SSE,"4,4","4,5","0,4",7,10,9,"8,7","0,4",.,.
4,"14,4","16,2","13,6","14,7",SSE,"6,7",W,"0,8",SSE,"0,8","2,8","1,7",9,6,4,"6,3","0,0",.,.
5,"9,9","11,2","12,1","11,1",S,"2,4",S,"6,7",SSE,"4,4","4,5","8,4",0,3,5,"2,7","1,1",.,.
6,"12,9","13,5","13,6","13,3",NNE,"2,4",SSE,"2,4",SSE,"2,4","2,4","0,0",10,9,9,"9,3","0,6",.,.
7,"13,0","12,7","12,9","12,9",W,"0,8",SSE,"2,4",SE,"0,8","1,4","2,1",7,4,4,"5,0","12,7",.,.
8,"12,9","16,4","13,2","14,2",ESE,"2,4",WSW,"0,8",S,"2,4","1,9","4,0",10,5,0,"5,0","0,8",.,.
9,"10,3","11,8","13,2","11,8",SE,"2,4",SSE,"4,4",NNW,"0,8","2,5","1,4",5,9,8,"7,3","1,1",.,.
10,"13,3","13,6","11,3","12,7",ESE,"0,8",W,"0,8",NW,"0,8","0,8","3,4",10,8,9,"9,0","0,6",.,.
11,"11,2","10,3","11,9","11,1",SE,"0,8",E,"2,4",SSE,"2,4","1,9","3,7",9,5,4,"6,0",.,.,.
12,"10,0","11,5","14,1","11,9",SE,"4,4",ESE,"4,4",SSE,"2,4","3,7","0,0",5,10,10,"8,3",.,.,.
13,"12,9","11,2","11,9","12,0",ESE,"4,4",SE,"6,7",SSE,"4,4","5,1","5,4",10,6,10,"8,7","3,3",.,.
14,"11,7","11,8","11,7","11,7",NNE,"2,4",WNW,"0,8",W,"0,8","1,4","0,0",10,10,10,"10,0","2,8",.,.
15,"12,2","11,6","12,0","11,9",SSE,"2,4",SSE,"2,4",SE,"4,4","3,0","4,7",10,9,8,"9,0","0,1",.,.
16,"11,4","11,6","11,7","11,6",SE,"4,4",SE,"4,4",SE,"4,4","4,4","0,0",9,10,7,"8,7",.,.,.
17,"11,0","10,8","11,4","11,1",SE,"6,7",E,"4,4",SE,"4,4","5,1","1,8",5,9,9,"7,7",.,.,.
18,"11,6","10,3","11,3","11,1",SE,"6,7",NNW,"2,4",E,"2,4","3,8","3,9",10,1,0,"3,7",.,.,.
19,"10,2","11,3","10,8","10,8",SE,"2,4",SE,"2,4",ESE,"4,4","3,0","5,4",4,5,6,"5,0",.,.,.
20,"11,7","12,2","11,3","11,7",ESE,"6,7",SE,"6,7",SSE,"4,4","5,9","1,1",10,9,5,"8,0",.,.,.
21,"10,8","11,6","10,4","10,9",SE,"4,4",E,"4,4",SE,"4,4","4,4","7,3",3,4,1,"2,7","0,5",.,.
22,"7,8","7,2","6,5","7,2",SE,"4,4",SE,"4,4",SE,"6,7","5,1","6,0",10,7,0,"5,7",.,.,.
23,"5,9","6,8","6,4","6,4",SE,"6,7",SE,"6,7",SE,"6,7","6,7","8,2",1,1,0,"0,7",.,.,.
24,"6,8","8,0","7,2","7,3",SE,"6,7",SE,"4,4",SE,"6,7","5,9","5,9",3,6,0,"3,0",.,.,.
25,"7,5","9,3","10,2","9,0",ESE,"4,4",ESE,"4,4",ESE,"4,4","4,4","8,2",1,0,3,"1,3",.,.,.
26,"9,0","9,5","8,9","9,1",NNW,"0,8",ESE,"2,4",ESE,"2,4","1,9","2,8",10,4,0,"4,7",.,.,.
27,"7,9","10,2","10,0","9,4",WNW,"2,4",SSE,"2,4",SE,"4,4","3,0","4,7",0,3,10,"4,3",.,.,.
28,"11,5","13,9","12,1","12,5",SE,"2,4",SSE,"2,4",SSE,"2,4","2,4","0,4",8,10,10,"9,3","0,3",.,.
29,"10,7","12,2","10,8","11,2",SSE,"0,8",WSW,"2,4",SE,"0,8","1,4","3,0",7,6,9,"7,3","19,4",.,.
30,"7,9","5,4","5,4","6,2",NNW,"2,4",WNW,"2,4",W,"0,8","1,9","6,7",10,1,0,"3,7","10,6",.,.
dek1,"11,5","12,7","12,1","12,1","2,9","3,6","2,8","3,0","30,7","7,1","6,9","5,8","6,6","17,3",,,,,
dek2,"11,4","11,3","11,8","11,5","4,1","3,7","3,4","3,7","26,0","8,2","7,4","6,9","7,5","6,2",,,,,
dek3,"8,6","9,4","8,8","8,9","3,5","3,6","4,0","3,7","53,2","5,3","4,2","3,3","4,3","30,8",,,,,
mes,"10,5","11,1","10,9","10,8","3,5","3,6","3,4","3,5","109,9","6,9","6,2","5,3","6,1","54,3",,,,,
Д,Напон,водене,паре,Правац,и,брзина,ветра,Инсо-,Облачност,Пада-,Снег,Појаве,,,,,,,
а,(mb),(m/s),лација,у,десетинама,вине,(сm),,,,,,,,,,,,
н,07,14,21,ср.,07,14,21,ср.,(h),07,14,21,ср.,(mm),У,Н,,,
Д,Ваздушни,притисак,у,mb,Температура,ваздуха,у,°,C,Релативна,влажност,,,,,,,,
а,Екстреми,мин,Терминске,Термини,,,,,,,,,,,,,,,
н,07,14,21,ср.,мах,мин,амп,5сm,07,14,21,ср.,07,14,21,ср.,,,
БЕОГРАД,ширина,"44°48',",дужина,"20°28',",висина,132m,ДЕЦЕМБАР,2019,,,,,,,,,,,
1,"1011,4","1009,9","1008,0","1009,8","7,1","-1,4","8,5","-6,0","-1,3","6,3","3,0","2,8",87,51,56,65,,,
2,"1002,7","999,2","1007,6","1003,2","8,6","2,6","6,0","1,4","4,0","8,4","2,6","4,4",58,59,90,69,,,
3,"1010,1","1010,0","1012,0","1010,7","4,8","1,5","3,3","1,4","1,8","4,5","3,4","3,3",90,75,92,86,,,
4,"1013,9","1014,6","1015,3","1014,6","5,3","0,5","4,8","-1,5","1,2","3,6","0,5","1,5",93,83,95,90,,,
5,"1013,3","1012,6","1012,7","1012,9","4,9","-1,6","6,5","-4,0","-1,3","1,4","0,2","0,1",88,86,91,88,,,
6,"1011,4","1008,2","1005,7","1008,4","6,8","-0,6","7,4","-0,1","0,1","5,4","4,0","3,4",93,75,81,83,,,
7,"1002,0","1001,4","1003,4","1002,3","11,1","3,5","7,6","-0,4","4,6","9,8","7,7","7,5",83,77,88,83,,,
8,"1005,1","1002,7","1001,0","1002,9","10,7","3,1","7,6","-0,6","3,4","8,1","3,5","4,6",97,88,92,92,,,
9,"997,5","993,7","992,0","994,4","15,7","2,0","13,7","-2,4","5,4","15,5","11,1","10,8",83,51,66,67,,,
10,"994,7","998,9","1003,6","999,1","11,1","6,1","5,0","2,6","7,2","6,4","6,1","6,5",84,93,96,91,,,
11,"1004,3","1001,8","998,7","1001,6","6,1","3,2","2,9","2,8","3,3","4,1","3,6","3,7",80,78,83,80,,,
12,"992,5","990,6","988,5","990,5","8,2","3,2","5,0","1,3","3,9","5,8","3,8","4,3",89,86,91,89,,,
13,"984,0","979,0","976,4","979,8","13,6","2,5","11,1","0,1","3,0","13,2","7,0","7,6",94,49,79,74,,,
14,"978,3","987,0","995,5","986,9","10,3","4,6","5,7","4,5","7,5","6,3","4,8","5,9",75,88,91,85,,,
15,"1000,1","1000,2","1002,9","1001,1","16,4","3,0","13,4","-1,5","4,8","15,7","8,8","9,5",87,43,66,65,,,
16,"1006,0","1004,9","1005,0","1005,3","15,3","4,6","10,7","-0,6","5,1","14,9","9,4","9,7",79,49,70,66,,,
17,"1004,8","1005,2","1005,8","1005,3","16,8","6,2","10,6","0,2","6,2","16,4","10,8","11,1",81,54,70,68,,,
18,"1007,5","1008,5","1010,3","1008,8","15,3","6,6","8,7","0,6","6,9","14,3","9,6","10,1",87,61,73,74,,,
19,"1010,1","1007,6","1006,3","1008,0","17,3","6,5","10,8","0,5","7,2","16,4","10,4","11,1",82,51,70,68,,,
20,"1001,3","996,0","993,3","996,9","15,8","9,6","6,2","6,4","10,2","15,1","11,6","12,1",58,53,70,60,,,
21,"989,7","983,7","980,7","984,7","16,9","11,2","5,7","8,0","14,2","16,7","15,9","15,7",62,53,54,56,,,
22,"979,3","970,8","972,1","974,1","16,4","10,4","6,0","6,2","11,0","16,1","13,1","13,3",78,64,68,70,,,
23,"977,7","980,2","985,7","981,2","13,1","6,0","7,1","6,0","6,4","7,7","6,4","6,7",95,88,92,92,,,
